application_id,customer_id,application_date,product_type,acquisition_channel,device_os,customer_age,gender,city_tier,employment_type,monthly_income_inr,existing_emi_inr,credit_score,credit_history_months,kyc_status,requested_amount_inr,approved_amount_inr,tenure_months,interest_rate_pct,emi_amount_inr,application_status,disbursed_flag,disbursal_tat_hours,emis_paid,days_past_due,default_flag,fraud_flag,prev_loans_with_us,app_sessions_last_30d,customer_nps,rejection_reason
APP405182,FC04024,2024-02-01,Buy Now Pay Later,Website,iOS,37,Female,Tier 1,Gig Worker,32501.0,12535.0,726.0,67,VERIFIED,3200.0,3200.0,6,20.85,566.0,Approved,1,30.0,6.0,0.0,0.0,0,0,6,9.0,
APP401214,FC02220,2023-12-03,Personal Loan,Partner Merchant,Android,39,Female,Tier 1,Salaried,27830.0,20127.0,726.0,24,Verified,175900.0,,12,20.79,,Under Review,0,,,,,0,0,4,,
APP403435,FC04165,2023-09-02,Buy Now Pay Later,Referral,Android,35,Female,Tier 2,SelfEmployed,18122.0,11306.0,,57,Verified,5100.0,,3,20.5,,Rejected,0,,,,,0,1,5,6.0,High existing obligations
APP402970,FC04204,2024-04-29,personal loan,Partner Merchant,Android,23,Male,Tier 1,self employed,66947.0,8213.0,687.0,56,Verified,54100.0,,36,25.15,,Rejected,0,,,,,0,2,3,7.0,High existing obligations
APP405524,FC02714,09/10/24,Credit Line,Mobile App,iOS,32,Male,Tier 2,Self Employed,74654.0,5495.0,628.0,130,Verified,330300.0,307900.0,12,25.3,29309.0,Approved,1,5.3,11.0,7.0,0.0,0,2,8,6.0,
APP401594,FC02173,2024-07-20,Personal Loan,Partner Merchant,Android,28,Male,Tier 1,Salaried,55183.0,1250.0,547.0,33,Verified,168200.0,,6,29.84,,Under Review,0,,,,,0,1,4,7.0,
APP404871,FC01571,2024-10-06,BNPL,Mobile App,Android,28,Male,Tier 2,Self Employed,60759.0,5632.0,646.0,127,Verified,4900.0,,6,25.17,,Rejected,0,,,,,0,0,11,,High existing obligations
APP405411,FC04475,2024-09-06,Personal Loan,Mobile App,Not Captured,22,Female,Tier 2,Salaried,39450.0,6191.0,642.0,28,verified,1000.0,,18,26.69,,Under Review,0,,,,,0,0,4,8.0,
APP403248,FC00003,2024-05-23,Credit Line,Mobile App,Android,35,Male,Tier 1,Gig Worker,39356.0,369.0,673.0,42,Verified,125800.0,,24,25.09,,Under Review,0,,,,,0,1,8,9.0,
APP402495,FC02275,2024-08-25,Small Business Loan,Referral,Not Captured,36,Male,Tier 2,Salaried,5000.0,1125.0,667.0,6,Verified,382800.0,,18,23.64,,Under Review,0,,,,,0,1,3,6.0,
APP403499,FC05018,2023-09-25,Small Business Loan,Mobile App,Android,36,Male,Tier 2,Gig Worker,21871.0,564.0,602.0,23,Verified,724400.0,,6,27.43,,Rejected,0,,,,,0,0,10,7.0,High existing obligations
APP406737,FC03706,2023-11-06,Small Business Loan,Partner Merchant,iOS,28,Female,Tier 2,Student,14963.0,2418.0,640.0,54,Verified,532400.0,,6,24.85,,Under Review,0,,,,,0,1,5,6.0,
APP405113,FC01996,2023-10-24,Personal Loan,Mobile App,Android,35,Female,Tier 3,Salaried,64843.0,4857.0,882.0,32,Pending,151200.0,151200.0,6,20.02,26692.0,Approved,0,,,,,0,0,2,8.0,
APP403769,FC01350,2023-12-09,BNPL,Mobile App,Android,23,Male,Tier 3,Gig Worker,,357.0,747.0,70,Verified,1000.0,900.0,3,20.81,310.0,Approved,1,11.3,0.0,0.0,0.0,0,0,7,5.0,
APP403265,FC01463,2024-07-16,Personal Loan,Mobile App,Android,31,Female,Tier 1,Self Employed,88266.0,4.0,635.0,14,Verified,314500.0,,6,28.48,,Under Review,0,,,,,0,0,4,5.0,
APP402189,FC01892,15-10-2023,Buy Now Pay Later,Mobile App,Android,33,Male,Tier 1,Salaried,20295.0,6720.0,698.0,17,Verified,7700.0,,1,25.16,,Rejected,0,,,,,0,0,4,5.0,High existing obligations
APP406984,FC05191,2024-03-01,Small Business Loan,Mobile App,iOS,42,Male,Tier 2,Salaried,45250.0,3200.0,673.0,57,Verified,433200.0,,24,21.17,,Under Review,0,,,,,0,1,9,8.0,
APP402972,FC00609,2024-05-20,Small Business Loan,Mobile App,Android,37,Female,Tier 1,Salaried,29626.0,1747.0,876.0,15,Verified,90700.0,84300.0,36,15.83,2957.0,Approved,1,10.1,14.0,0.0,0.0,0,1,6,4.0,
APP400328,FC05166,2024-05-01,Credit Line,Mobile App,Android,26,Male,Tier 1,Salaried,36773.0,4645.0,719.0,55,Verified,245800.0,196100.0,24,19.83,9964.0,Approved,1,2.0,22.0,0.0,0.0,0,0,7,7.0,
APP400501,FC01038,2024-06-28,Personal Loan,Partner Merchant,Android,35,Male,Tier 1,Salaried,5000.0,5143.0,693.0,82,Verified,1000.0,,36,21.02,,Rejected,0,,,,,0,1,7,9.0,Low credit score
APP400440,FC05146,10-03-2024,Personal Loan,Website,Android,38,Male,Tier 1,Self Employed,8978.0,2232.0,900.0,32,Verified,209800.0,165900.0,6,14.35,28819.0,Approved,1,2.1,1.0,0.0,0.0,0,1,8,,
APP400984,FC00265,2023-11-06,Buy Now Pay Later,Partner Merchant,Android,26,Male,Tier 1,Gig Worker,35641.0,7180.0,739.0,22,verified,11000.0,9400.0,6,21.35,1666.0,Approved,1,16.2,4.0,0.0,0.0,0,0,7,,
APP404134,FC00056,01-09-2023,Buy Now Pay Later,Mobile App,Android,33,Female,Tier 1,Gig Worker,28342.0,6033.0,575.0,23,Verified,1100.0,,3,26.18,,Rejected,0,,,,,0,2,7,5.0,High existing obligations
APP406565,FC05100,29-06-2024,Small Business Loan,DSA Agent,Android,29,Male,Tier 1,Gig Worker,37704.0,15874.0,596.0,30,Verified,739200.0,,24,26.21,,Rejected,0,,,,,0,1,9,10.0,High existing obligations
APP406867,FC02911,2024-09-26,Personal Loan,Mobile App,Android,43,Male,Tier 1,Salaried,53132.0,9075.0,541.0,68,Verified,117700.0,,24,28.07,,Rejected,0,,,,,0,1,9,6.0,KYC mismatch
APP401775,FC01302,2024-09-21,Small Business Loan,DSA Agent,Android,18,Female,Tier 2,Salaried,68625.0,2522.0,761.0,18,Verified,409900.0,409900.0,36,20.6,15359.0,Approved,1,5.2,11.0,0.0,0.0,0,1,8,6.0,
APP406617,FC03470,2024-01-13,Buy Now Pay Later,Partner Merchant,Android,32,Male,Tier 1,Gig Worker,35010.0,3086.0,637.0,75,Verified,6800.0,4900.0,1,26.33,5008.0,Approved,0,,,,,0,0,5,,
APP403048,FC05690,2024-04-04,Two Wheeler Loan,Mobile App,iOS,43,Female,Tier 2,Self Employed,18158.0,802.0,627.0,48,Verified,126900.0,,6,26.09,,Under Review,0,,,,,0,2,5,2.0,
APP400200,FC02915,2024-03-08,Buy Now Pay Later,Mobile App,Android,33,Male,Tier 2,Salaried ,66257.0,8164.0,661.0,69,Verified,8600.0,,3,22.07,,Rejected,0,,,,,0,0,5,,KYC mismatch
APP405390,FC02734,2024-02-25,Small Business Loan,Mobile App,iOS,43,Male,Tier 1,SALARIED,51579.0,1359.0,719.0,25,Verified,296300.0,296300.0,6,22.48,52671.0,Approved,1,7.3,1.0,0.0,0.0,0,0,3,8.0,
APP405835,FC02105,2024-08-25,Two Wheeler Loan,Mobile App,iOS,36,Male,Tier 1,Self Employed,5000.0,9950.0,799.0,43,Verified,93400.0,,48,20.88,,Rejected,0,,,,,0,1,10,5.0,Thin credit file
APP402813,FC00460,16-06-2024,Credit Line,Mobile App,iOS,29,Male,Tier 2,Self Employed,96315.0,1185.0,673.0,31,Verified,221500.0,,18,21.09,,Under Review,0,,,,,0,1,10,5.0,
APP400203,FC02780,2024-09-03,Buy Now Pay Later,Mobile App,Android,18,Female,Tier 3,Gig Worker,,4574.0,789.0,41,Verified,8600.0,7000.0,3,19.83,2411.0,Approved,1,5.0,1.0,0.0,0.0,0,1,5,8.0,
APP401726,FC02443,2024-03-06,Personal Loan,Partner Merchant,Android,43,Male,Tier 1,Salaried,52747.0,1676.0,710.0,71,Verified,325900.0,,6,21.53,,Under Review,0,,,,,0,2,4,,
APP401306,FC05663,2024-01-19,Personal Loan,Partner Merchant,Android,47,Male,Tier 1,Salaried,50736.0,13229.0,810.0,27,Verified,288400.0,,24,19.96,,Rejected,0,,,,,0,0,5,7.0,Thin credit file
APP400752,FC03147,2024-05-13,Buy Now Pay Later,Partner Merchant,iOS,30,Female,Tier 2,salaried,95188.0,31.0,788.0,22,VERIFIED,9400.0,5300.0,1,17.38,5377.0,Approved,1,1.0,1.0,0.0,0.0,0,0,8,,
APP405998,FC01411,2024-04-20,Credit Line,Partner Merchant,Android,20,Female,Tier 3,Salaried,84058.0,956.0,,31,Verified,179000.0,103000.0,36,16.96,3670.0,Approved,1,11.8,23.0,0.0,0.0,0,0,4,,
APP401052,FC01641,2024-05-02,Buy Now Pay Later,Mobile App,iOS,26,Male,Tier 2,Student,12375.0,7428.0,,25,Verified,4300.0,,6,24.33,,Rejected,0,,,,,0,2,4,10.0,Low credit score
APP405571,FC04892,2023-09-07,Small Business Loan,Referral,Android,46,Male,Tier 2,Self Employed,5000.0,12279.0,683.0,19,verified,360400.0,,18,23.78,,Rejected,0,,,,,0,1,7,5.0,Income below threshold
APP404669,FC02256,2024-11-21,Credit Line,Mobile App,Android,19,Female,Tier 1,Self Employed,109178.0,951.0,736.0,25,Verified,379000.0,243800.0,12,21.54,22764.0,Approved,1,12.2,3.0,0.0,0.0,0,0,11,10.0,
APP400807,FC04639,2024-04-10,PERSONAL LOAN,Partner Merchant,Android,21,Male,Tier 1,Self Employed,5000.0,7783.0,753.0,34,Verified,101900.0,,48,21.6,,Rejected,0,,,,,0,1,6,5.0,KYC mismatch
APP401598,FC00889,2023-10-11,Credit Line,Mobile App,Android,24,Male,Tier 1,Salaried,66918.0,191.0,888.0,57,Pending,120900.0,106100.0,18,14.56,6597.0,Approved,1,32.6,3.0,0.0,0.0,0,1,5,,
APP405718,FC02929,04-10-2023,Two Wheeler Loan,Website,Android,31,Male,Tier 3,SALARIED,21928.0,5434.0,773.0,35,Verified,57700.0,53800.0,24,20.37,2748.0,Approved,0,,,,,0,1,4,,
APP400686,FC00442,2024-07-10,Personal Loan,Website,Not Captured,34,Male,Tier 1,self employed,20816.0,6417.0,731.0,32,verified,259200.0,,6,20.85,,Rejected,0,,,,,0,0,10,8.0,Thin credit file
APP406025,FC02141,30-03-2024,Small Business Loan,DSA Agent,Android,43,Female,Tier 3,Salaried,48093.0,974.0,726.0,34,Verified,449400.0,346800.0,6,20.66,61332.0,Approved,1,9.4,1.0,0.0,0.0,0,2,6,,
APP400450,FC00685,2024-04-18,Personal Loan,Website,Android,53,Male,Tier 2,Salaried,34497.0,3949.0,680.0,40,Verified,241700.0,,48,24.09,,Under Review,0,,,,,0,1,7,10.0,
APP403490,FC00805,13-03-2024,Credit Line,Partner Merchant,iOS,41,Female,Tier 2,Self Employed,98804.0,1311.0,691.0,57,Verified,127600.0,,12,23.69,,Under Review,0,,,,,0,0,8,5.0,
APP401514,FC00099,2023-09-02,PERSONAL LOAN,Mobile App,Android,29,Male,Tier 3,Gig Worker,23778.0,533.0,696.0,8,Pending,331800.0,259400.0,48,23.04,8320.0,Approved,1,11.8,38.0,97.0,1.0,0,1,6,6.0,
APP403032,FC02973,2024-07-09,Two Wheeler Loan,Partner Merchant,Android,32,Female,Tier 2,Salaried,62109.0,4745.0,709.0,13,Verified,113100.0,113100.0,18,20.99,7379.0,Approved,1,3.8,9.0,0.0,0.0,0,2,4,9.0,
APP401363,FC03041,21-06-2024,PERSONAL LOAN,Mobile App,Android,26,Male,Tier 2,Student,11800.0,13943.0,721.0,22,Verified,118700.0,,36,24.13,,Rejected,0,,,,,0,2,4,,Low credit score
APP400063,FC01370,2023-12-24,Buy Now Pay Later,Partner Merchant,Android,38,Male,Tier 1,Salaried,41367.0,7630.0,672.0,91,Failed,6900.0,,3,24.77,,Rejected,0,,,,,0,1,3,,Income below threshold
APP405083,FC04356,03/07/24,Personal Loan,Mobile App,Android,33,Male,Tier 2,Salaried,40875.0,409.0,706.0,16,verified,186700.0,106500.0,12,22.62,10000.0,Approved,1,3.6,5.0,0.0,0.0,0,0,11,7.0,
APP406478,FC02582,2024-06-07,Personal Loan,Partner Merchant,Android,27,Female,Tier 3,Gig Worker,37077.0,19154.0,,25,VERIFIED,33000.0,32700.0,18,22.77,2162.0,Approved,1,21.3,11.0,0.0,0.0,0,2,6,,
APP406603,FC00934,2024-08-20,Buy Now Pay Later,Mobile App,Android,32,Female,Tier 1,Gig Worker,14597.0,7.0,749.0,28,Verified,3000.0,2200.0,1,21.92,2240.0,Approved,1,23.1,1.0,0.0,0.0,0,1,8,8.0,
APP405177,FC00341,2024-08-02,Credit Line,Website,Android,23,Male,Tier 2,Student,11277.0,16933.0,706.0,17,Verified,248400.0,,48,19.41,,Rejected,0,,,,,0,1,6,,Income below threshold
APP406201,FC03843,2024-04-21,Two Wheeler Loan,Website,Not Captured,38,Male,Tier 1,Gig Worker,11324.0,9630.0,830.0,110,Verified,80600.0,64400.0,18,16.32,4058.0,Approved,1,8.2,1.0,22.0,0.0,0,1,4,5.0,
APP403085,FC00153,2023-09-01,Personal Loan,Mobile App,Not Captured,31,Male,Tier 1,Salaried,44944.0,4798.0,,46,Pending,238400.0,,24,25.97,,Rejected,0,,,,,0,2,8,,Low credit score
APP403991,FC02642,2024-06-22,Two Wheeler Loan,Mobile App,iOS,12,Male,Tier 1,Salaried,81688.0,717.0,775.0,46,Verified,70500.0,66300.0,6,16.57,11590.0,Approved,1,5.9,2.0,0.0,0.0,0,0,5,6.0,
APP406758,FC03529,2023-12-20,Credit Line,Mobile App,Android,36,Male,Tier 2,Self Employed,5000.0,9655.0,609.0,34,Failed,183200.0,,36,24.35,,Rejected,0,,,,,0,0,10,,Thin credit file
APP402074,FC00671,2024-11-02,Credit Line,Mobile App,Android,45,Female,Tier 2,Gig Worker,34399.0,4398.0,823.0,28,Verified,207000.0,,18,20.65,,Rejected,0,,,,,0,1,11,9.0,Low credit score
APP406955,FC05202,2023-12-30,Buy Now Pay Later,Referral,Android,34,Male,Tier 1,Self Employed,52775.0,5667.0,703.0,12,Verified,2000.0,,6,22.86,,Rejected,0,,,,,0,0,9,,High existing obligations
APP404854,FC02438,2024-11-23,Buy Now Pay Later,DSA Agent,iOS,40,Male,Tier 2,Salaried,78337.0,7196.0,738.0,74,Verified,10300.0,,6,22.94,,Rejected,0,,,,,0,2,6,,Low credit score
APP405073,FC04049,2024-01-11,PERSONAL LOAN,Partner Merchant,Android,25,Male,Tier 2,Salaried,5000.0,19747.0,692.0,20,Pending,179900.0,,36,26.18,,Rejected,0,,,,,0,0,8,10.0,High existing obligations
APP404573,FC00987,2024-06-28,personal loan,Partner Merchant,Android,43,Male,Tier 1,Gig Worker,,4544.0,669.0,56,Verified,126900.0,,6,22.27,,Under Review,0,,,,,0,0,5,4.0,
APP405817,FC02739,2023-09-01,Credit Line,DSA Agent,Android,33,Male,Tier 1,Salaried,56567.0,417.0,649.0,25,Verified,88300.0,,36,27.58,,Rejected,0,,,,,0,0,8,,Thin credit file
APP405407,FC01865,2023-11-13,Personal Loan,Mobile App,Android,29,Female,Tier 2,Salaried,31576.0,546.0,561.0,14,Verified,113200.0,,48,26.14,,Rejected,0,,,,,0,0,6,,Low credit score
APP404387,FC01239,2024-10-28,Buy Now Pay Later,Mobile App,iOS,46,Female,Tier 3,Salaried,5000.0,2045.0,572.0,38,Verified,7000.0,,3,26.64,,Rejected,0,,,,,0,1,4,7.0,Low credit score
APP405232,FC03880,30-10-2023,Personal Loan,Mobile App,iOS,31,Male,Tier 1,Salaried,9565.0,2138.0,794.0,7,VERIFIED,225600.0,217800.0,48,19.94,6621.0,Approved,1,7.8,21.0,0.0,0.0,0,2,9,9.0,
APP402819,FC03312,18/01/24,Small Business Loan,Mobile App,Android,35,Female,Tier 2,Salaried,,6422.0,703.0,12,Pending,291000.0,291000.0,12,20.12,26973.0,Approved,1,23.4,12.0,76.0,0.0,0,0,8,8.0,
APP402380,FC01613,2023-09-12,Small Business Loan,Website,iOS,26,Male,Tier 1,Salaried,34110.0,4013.0,632.0,68,Verified,591700.0,591700.0,18,25.59,39929.0,Approved,1,14.7,2.0,119.0,1.0,0,1,12,5.0,
APP401423,FC00331,2023-12-22,Buy Now Pay Later,Partner Merchant,Android,29,Male,Tier 2,Self Employed,100292.0,374.0,,20,Pending,4800.0,,1,22.77,,Rejected,0,,,,,0,0,7,,Low credit score
APP405462,FC04977,2024-11-03,Credit Line,Website,iOS,35,Male,Tier 1,Gig Worker,12261.0,1285.0,835.0,13,Verified,211000.0,211000.0,48,18.41,6243.0,Approved,1,7.9,17.0,0.0,0.0,0,0,5,6.0,
APP401910,FC02376,2024-05-14,Two Wheeler Loan,Website,Android,42,Male,Tier 2,Self Employed,61234.0,8700.0,758.0,59,Verified,95400.0,78400.0,36,21.58,2977.0,Approved,1,17.7,1.0,82.0,0.0,0,1,9,5.0,
APP404386,FC00702,2024-02-27,Small Business Loan,Mobile App,Android,24,Female,Tier 2,Salaried,23553.0,3027.0,750.0,44,verified,200300.0,187300.0,18,22.74,12378.0,Approved,1,2.9,18.0,0.0,0.0,0,0,9,,
APP405996,FC04720,2024-04-26,Buy Now Pay Later,Mobile App,Android,35,Male,Tier 2,Salaried,93629.0,2840.0,594.0,23,Verified,15600.0,,1,25.03,,Rejected,0,,,,,0,1,7,6.0,Income below threshold
APP401519,FC02554,2024-09-10,Two Wheeler Loan,Partner Merchant,Android,27,Male,Tier 2,Salaried,13623.0,6612.0,748.0,41,Verified,105400.0,85400.0,6,20.12,15080.0,Approved,1,4.3,6.0,0.0,0.0,0,2,3,,
APP403981,FC04137,2024-04-05,Two Wheeler Loan,Partner Merchant,Android,31,Male,Tier 2,Self Employed,36381.0,994.0,697.0,63,Pending,69800.0,66000.0,36,23.97,2588.0,Approved,1,30.1,20.0,0.0,0.0,0,0,10,,
APP402582,FC01223,2023-12-05,Buy Now Pay Later,Mobile App,Android,36,Male,Tier 1,Gig Worker,12480.0,10347.0,748.0,20,Verified,4100.0,,1,18.94,,Rejected,0,,,,,0,0,4,7.0,High existing obligations
APP404836,FC02059,2024-11-20,Small Business Loan,Partner Merchant,Android,28,Male,Tier 2,Gig Worker,39001.0,29718.0,748.0,58,Verified,448600.0,,6,20.76,,Rejected,0,,,,,0,0,4,,Income below threshold
APP404547,FC02277,2024-03-10,Credit Line,DSA Agent,Android,36,Male,Tier 3,Student,10499.0,1989.0,638.0,87,Verified,16100.0,,18,24.13,,Rejected,0,,,,,0,1,6,,Income below threshold
APP405469,FC03808,2023-10-14,Small Business Loan,Partner Merchant,Android,47,Male,Tier 1,Salaried,24745.0,2285.0,436.0,50,Verified,780600.0,,6,33.42,,Rejected,0,,,,,0,1,5,8.0,High existing obligations
APP405664,FC02463,2023-10-20,Small Business Loan,Website,iOS,40,Female,Tier 1,Gig Worker,14105.0,5609.0,752.0,79,Verified,304900.0,302500.0,48,23.47,9774.0,Approved,1,5.2,10.0,0.0,0.0,0,1,7,5.0,
APP406650,FC01516,2024-08-06,Small Business Loan,Mobile App,Android,33,Male,Tier 1,Self Employed,62220.0,1858.0,642.0,16,Verified,198600.0,187600.0,24,24.6,9975.0,Approved,1,1.8,21.0,0.0,0.0,0,0,2,9.0,
APP400931,FC02644,2024-06-22,Buy Now Pay Later,Mobile App,Android,31,Male,Tier 2,Salaried,-25000.0,6986.0,,10,Verified,8900.0,8400.0,1,13.59,8495.0,Approved,1,32.9,0.0,0.0,0.0,0,0,4,,
APP401728,FC01294,2024-01-20,Personal Loan,Mobile App,Android,36,Male,Tier 2,Salaried,5000.0,6799.0,795.0,15,Verified,319800.0,,36,21.87,,Rejected,0,,,,,0,0,1,,KYC mismatch
APP404048,FC02607,19/11/24,Personal Loan,Mobile App,Android,38,Female,Tier 1,Salaried,42719.0,8002.0,780.0,9,Verified,315500.0,242700.0,48,17.39,7052.0,Approved,0,,,,,0,0,5,,
APP404534,FC01170,2024-06-07,Credit Line,Mobile App,Not Captured,23,Male,Tier 3,self employed,7528.0,604.0,589.0,66,Verified,177300.0,,6,25.33,,Rejected,0,,,,,0,1,2,5.0,KYC mismatch
APP404338,FC00704,2024-09-18,Personal Loan,Mobile App,Android,21,Male,Tier 2,Self Employed,98609.0,1574.0,704.0,37,Verified,185700.0,156200.0,6,22.62,27778.0,Approved,1,9.6,4.0,0.0,0.0,0,3,8,4.0,
APP402444,FC00371,15-02-2024,Credit Line,Partner Merchant,Not Captured,27,Male,Tier 1,Self-Employed,77202.0,1275.0,721.0,35,VERIFIED,84700.0,,36,20.7,,Under Review,0,,,,,0,1,7,7.0,
APP405269,FC05193,2023-11-22,Buy Now Pay Later,Mobile App,Android,36,Female,Tier 2,Salaried,30213.0,8103.0,641.0,73,Verified,3100.0,,3,20.16,,Rejected,0,,,,,0,3,3,9.0,Thin credit file
APP403504,FC00033,2023-11-27,Buy Now Pay Later,Partner Merchant,Android,27,Female,Tier 2,Self Employed,35163.0,871.0,643.0,55,Verified,9800.0,7000.0,1,25.38,7148.0,Approved,1,13.4,0.0,0.0,0.0,0,2,7,9.0,
APP405532,FC05061,2023-11-05,Two Wheeler Loan,Partner Merchant,Android,25,Male,Tier 1,Salaried,35721.0,3260.0,636.0,18,Verified,103700.0,,36,23.73,,Under Review,0,,,,,0,2,3,,
APP401869,FC01414,2024-07-10,Two Wheeler Loan,Website,Android,30,Male,Tier 1,Salaried,22142.0,11201.0,661.0,8,Verified,92300.0,,12,25.01,,Rejected,0,,,,,0,1,3,,Thin credit file
APP400046,FC02649,2024-05-06,Two Wheeler Loan,Mobile App,iOS,40,Male,Tier 2,Salaried,26876.0,81.0,677.0,32,Verified,91400.0,80100.0,24,23.15,4201.0,Approved,0,,,,,0,0,4,,
APP401402,FC03328,2024-08-15,Personal Loan,Website,iOS,18,Female,Tier 1,Student,12575.0,20366.0,801.0,32,Verified,114400.0,,12,21.34,,Rejected,0,,,,,0,2,4,4.0,Thin credit file
APP403658,FC01228,20-07-2024,Personal Loan,DSA Agent,Android,30,Male,Tier 2,Salaried,73798.0,203.0,607.0,40,Verified,168300.0,,6,26.51,,Under Review,0,,,,,0,0,10,9.0,
APP402594,FC03699,2023-11-03,Personal Loan,Mobile App,Android,35,Male,Tier 1,Gig Worker,13390.0,8237.0,,44,Verified,144400.0,,12,25.74,,Rejected,0,,,,,0,0,5,7.0,Income below threshold
APP404519,FC01063,2024-09-21,Small Business Loan,Mobile App,Not Captured,22,Male,Tier 2,Gig Worker,34977.0,9775.0,675.0,32,VERIFIED,242400.0,242400.0,36,21.02,9135.0,Approved,1,7.5,3.0,78.0,0.0,0,1,6,,
APP406322,FC01478,2024-03-14,Personal Loan,Partner Merchant,Android,39,Male,Tier 2,Self Employed,74759.0,20952.0,852.0,50,Verified,219700.0,196200.0,24,14.11,9430.0,Approved,1,15.0,24.0,0.0,0.0,0,0,8,,
APP401725,FC05504,2024-04-23,Buy Now Pay Later,DSA Agent,Android,23,Male,Tier 2,Salaried,48806.0,6790.0,733.0,37,Verified,7400.0,7400.0,3,20.41,2551.0,Approved,1,18.1,3.0,0.0,0.0,0,1,8,9.0,
APP403892,FC00459,2024-05-14,Two Wheeler Loan,Partner Merchant,iOS,24,Male,Tier 2,Self Employed,58743.0,11026.0,628.0,28,Verified,72700.0,,12,26.99,,Rejected,0,,,,,0,2,6,9.0,Thin credit file
APP404245,FC00304,2024-10-18,Buy Now Pay Later,Partner Merchant,iOS,18,Male,Tier 1,Salaried,41587.0,66.0,601.0,65,Verified,4100.0,,6,25.14,,Rejected,0,,,,,0,4,4,6.0,Income below threshold
APP401812,FC02601,12-02-2024,Two Wheeler Loan,Mobile App,Android,25,Female,Tier 1,Salaried,52476.0,675.0,776.0,30,Verified,49500.0,45900.0,18,19.88,2970.0,Approved,1,14.5,12.0,0.0,0.0,0,1,1,,
APP402919,FC02015,2024-03-30,Two Wheeler Loan,Referral,Android,38,Male,Tier 1,Salaried,52101.0,4267.0,626.0,30,Verified,81500.0,,36,25.54,,Rejected,0,,,,,0,1,8,7.0,Thin credit file
APP403610,FC01687,2024-11-14,Personal Loan,Referral,iOS,23,Male,Tier 1,Salaried,5000.0,15403.0,812.0,33,Verified,117700.0,,6,20.15,,Rejected,0,,,,,0,0,9,,Income below threshold
APP401850,FC02558,2024-07-18,Credit Line,Website,Android,25,Female,Tier 2,Salaried,47234.0,282.0,802.0,18,Verified,189000.0,141000.0,12,18.46,12958.0,Approved,1,2.7,12.0,0.0,0.0,0,1,3,,
APP402117,FC02610,2024-07-13,Two Wheeler Loan,Website,Android,35,Male,Tier 2,gig worker,14431.0,6718.0,733.0,33,Verified,120300.0,,12,21.03,,Rejected,0,,,,,0,0,7,,Thin credit file
APP403901,FC05001,2024-06-12,Personal Loan,Referral,Android,46,Male,Tier 1,Self Employed,26914.0,427.0,722.0,121,Verified,85900.0,,18,22.85,,Under Review,0,,,,,0,0,5,7.0,
APP403218,FC02780,2024-06-03,Buy Now Pay Later,Partner Merchant,Android,18,Male,Tier 3,Self Employed,46347.0,1023.0,678.0,97,Verified,1700.0,1300.0,3,21.11,449.0,Approved,1,7.6,0.0,16.0,0.0,0,0,2,9.0,
APP406718,FC01916,2024-02-16,Personal Loan,Mobile App,Android,31,Male,Tier 3,Self Employed,88605.0,4442.0,638.0,35,Verified,238800.0,207400.0,6,26.43,37280.0,Approved,1,27.5,4.0,65.0,0.0,0,0,7,,
APP405599,FC03404,2023-09-19,Personal Loan,Mobile App,Android,20,Male,Tier 3,Salaried,38417.0,8777.0,736.0,36,Pending,155800.0,,24,21.73,,Under Review,0,,,,,0,1,3,7.0,
APP403146,FC00655,2024-06-29,Personal Loan,DSA Agent,Android,39,Male,Tier 3,Self Employed,18395.0,9485.0,868.0,18,Verified,130700.0,130700.0,6,15.46,22776.0,Approved,1,14.9,6.0,4.0,0.0,0,1,7,10.0,
APP403539,FC00512,2024-09-10,Personal Loan,Mobile App,Android,45,Female,Tier 2,Gig Worker,34239.0,2564.0,714.0,49,Verified,163500.0,122100.0,6,21.1,21621.0,Approved,1,19.5,5.0,46.0,0.0,0,2,8,5.0,
APP405044,FC04067,2024-06-10,Small Business Loan,Mobile App,Android,30,Male,Tier 3,Salaried,53625.0,2909.0,742.0,4,Verified,366000.0,915000.0,12,20.16,20053.0,Approved,1,10.7,3.0,0.0,0.0,0,1,6,,
APP404761,FC00373,2024-10-16,Buy Now Pay Later,Partner Merchant,Android,30,Male,Tier 1,Salaried,44646.0,10567.0,761.0,38,Verified,1300.0,1200.0,3,19.84,413.0,Approved,1,8.0,1.0,0.0,0.0,0,0,7,6.0,
APP403675,FC02350,2023-10-08,Personal Loan,Mobile App,Android,24,Male,Tier 1,Self Employed,67419.0,3000.0,810.0,46,Failed,137400.0,109700.0,48,19.38,3302.0,Approved,0,,,,,0,0,8,,
APP405380,FC02436,17/07/24,Buy Now Pay Later,Partner Merchant,Android,18,Female,Tier 1,salaried,99831.0,10182.0,652.0,8,Verified,3800.0,,3,22.37,,Rejected,0,,,,,0,0,6,7.0,High existing obligations
APP403488,FC04926,20-05-2024,Small Business Loan,Mobile App,Android,35,Male,Tier 1,SelfEmployed,28670.0,6050.0,,78,Verified,217800.0,185800.0,48,18.97,5553.0,Approved,1,4.7,47.0,0.0,0.0,0,1,6,10.0,
APP401008,FC00028,2023-12-03,Personal Loan,Website,Android,22,Male,Tier 3,Self Employed,18158.0,1512.0,676.0,89,Pending,110000.0,105400.0,36,22.78,4068.0,Approved,1,7.4,13.0,0.0,0.0,0,1,8,,
