application_id,customer_id,application_date,product_type,acquisition_channel,device_os,customer_age,gender,city_tier,employment_type,monthly_income_inr,existing_emi_inr,credit_score,credit_history_months,kyc_status,requested_amount_inr,approved_amount_inr,tenure_months,interest_rate_pct,emi_amount_inr,application_status,disbursed_flag,disbursal_tat_hours,emis_paid,days_past_due,default_flag,fraud_flag,prev_loans_with_us,app_sessions_last_30d,customer_nps,rejection_reason,dti_ratio
APP403568,FC03779,2024-09-03,BNPL,Website,Android,34.0,Male,Tier 1,Gig Worker,17710.0,806.0,750.0,106,Verified,8000.0,7100.0,3,20.72,2449.0,Approved,1,28.2,1.0,0.0,0.0,0,0,4,,,0.045511010728402
APP405908,FC04832,17-05-2024,BNPL,Mobile App,Android,20.0,Male,Tier 2,Gig Worker,34305.0,2814.0,705.0,107,Verified,5300.0,,1,20.63,,Rejected,0,,,,,0,0,9,6.0,Low credit score,0.0820288587669435
APP405883,FC01449,2024-07-14,Personal Loan,Referral,Android,24.0,Female,Tier 1,Gig Worker,18560.0,8583.0,663.0,25,Verified,226100.0,,6,21.04,,Rejected,0,,,,,0,0,3,,Income below threshold,0.4624461206896552
APP406280,FC03077,2024-10-13,Small Business Loan,Mobile App,Android,25.0,Male,Tier 1,Gig Worker,32365.0,2747.0,615.0,52,Verified,278100.0,,24,23.16,,Rejected,0,,,,,0,1,12,7.0,KYC mismatch,0.0848756372624748
APP404550,FC01558,2023-11-30,Credit Line,Mobile App,Android,41.0,Male,Tier 1,Salaried,70038.0,2195.0,693.0,50,Verified,127500.0,,12,24.15,,Under Review,0,,,,,0,2,7,,,0.0313401296439075
APP406153,FC01349,2023-12-21,Two Wheeler Loan,Referral,Android,22.0,Male,Tier 2,Salaried,55028.0,3239.0,811.0,67,Verified,90000.0,77200.0,48,18.0,2268.0,Approved,0,,,,,0,1,9,10.0,,0.0588609435196627
APP403464,FC01824,05-05-2024,BNPL,Mobile App,Android,29.0,Male,Tier 1,Gig Worker,9500000.0,3836.0,779.0,36,Verified,5600.0,5100.0,1,20.03,5185.0,Approved,1,18.7,0.0,0.0,0.0,0,2,3,,,0.0004037894736842
APP402400,FC02857,2024-06-04,Two Wheeler Loan,Mobile App,iOS,31.0,Female,Tier 2,Salaried,25814.0,14863.0,749.0,72,Verified,106700.0,92400.0,6,24.46,16517.0,Approved,1,5.2,5.0,5.0,0.0,0,1,7,5.0,,0.5757728364453397
APP400645,FC01449,2024-06-13,Personal Loan,Website,Not Captured,28.0,Male,Tier 1,Self Employed,48951.0,5803.0,676.0,40,Verified,150600.0,130000.0,18,22.83,8597.0,Approved,1,9.5,10.0,0.0,0.0,0,0,4,5.0,,0.1185471185471185
APP405008,FC04558,2024-10-21,Credit Line,Website,Not Captured,39.0,Female,Tier 2,Gig Worker,23989.0,22883.0,738.0,18,Verified,26800.0,,48,22.79,,Rejected,0,,,,,0,1,6,7.0,Income below threshold,0.9538955354537496
APP406316,FC01264,2024-03-22,Small Business Loan,Partner Merchant,Android,20.0,Male,Tier 3,Salaried,56326.0,818.0,677.0,30,Verified,125200.0,,36,23.3,,Under Review,0,,,,,0,1,9,8.0,,0.0145226005752228
APP404621,FC03936,2024-11-05,Small Business Loan,Website,Android,22.0,Male,Tier 1,Salaried,33104.0,6995.0,751.0,22,Pending,264900.0,251600.0,6,22.8,44766.0,Approved,1,3.5,2.0,0.0,0.0,0,1,3,7.0,,0.2113037699371677
APP402439,FC04754,04/02/24,BNPL,Partner Merchant,Android,26.0,Male,Tier 2,Gig Worker,22914.0,3175.0,667.0,57,Verified,6200.0,5900.0,3,25.41,2051.0,Approved,1,8.6,0.0,0.0,0.0,0,0,2,7.0,,0.1385615780745396
APP406570,FC03131,2023-10-27,BNPL,Partner Merchant,Android,25.0,Female,Tier 1,Student,8191.0,1639.0,649.0,47,Verified,12400.0,,3,23.72,,Under Review,0,,,,,0,1,5,5.0,,0.2000976681723843
APP404270,FC02534,2024-11-13,Small Business Loan,Referral,Android,41.0,Female,Tier 1,Salaried,66177.0,1853.0,717.0,24,Verified,229700.0,225800.0,48,23.7,7324.0,Approved,1,17.0,8.0,0.0,0.0,0,0,9,,,0.0280006648835698
APP403401,FC03584,09/10/23,Credit Line,Partner Merchant,iOS,29.0,Female,Tier 3,Salaried,65318.0,17820.0,710.0,34,Pending,95800.0,69100.0,6,23.57,12321.0,Approved,1,10.7,0.0,0.0,0.0,0,0,8,7.0,,0.2728191310205456
APP401581,FC02767,2024-10-16,BNPL,Website,iOS,36.0,Male,Tier 1,Salaried,78005.0,2192.0,664.0,52,Pending,5800.0,,3,22.24,,Under Review,0,,,,,0,0,6,7.0,,0.0281007627716172
APP402706,FC01776,2024-11-02,BNPL,Mobile App,Android,32.0,Male,Tier 3,Gig Worker,23219.0,2187.0,589.0,58,Verified,3500.0,,1,24.31,,Rejected,0,,,,,0,2,4,5.0,KYC mismatch,0.0941901029329428
APP405976,FC05573,2024-01-21,BNPL,Mobile App,Android,40.0,Female,Tier 1,Salaried,44468.0,8558.0,711.0,16,Verified,1000.0,800.0,1,21.58,814.0,Approved,1,3.7,0.0,0.0,0.0,0,0,7,10.0,,0.1924529999100476
APP401042,FC03056,2024-03-13,BNPL,Partner Merchant,iOS,36.0,Male,Tier 3,Salaried,81168.0,80.0,682.0,43,Verified,3100.0,2500.0,3,20.87,862.0,Approved,0,,,,,0,2,10,5.0,,0.0009856100926473
APP405789,FC00829,2024-06-11,Personal Loan,Partner Merchant,Android,42.0,Male,Tier 3,Self Employed,17542.0,5430.0,673.0,33,Verified,261500.0,,12,22.14,,Under Review,0,,,,,0,1,7,7.0,,0.309542811538023
APP404235,FC03373,2024-09-12,Small Business Loan,Mobile App,iOS,32.0,Female,Tier 2,Student,5000.0,1698.0,833.0,35,Pending,1000.0,800.0,24,16.82,39.0,Approved,1,20.9,3.0,0.0,0.0,0,0,6,,,0.3396
APP401157,FC04476,2023-12-09,Credit Line,DSA Agent,Android,30.0,Male,Tier 2,Salaried,72654.0,504.0,754.0,60,Verified,254700.0,254700.0,12,20.69,23678.0,Approved,1,6.8,2.0,0.0,0.0,0,0,5,6.0,,0.006936989016434
APP401507,FC05712,13/11/23,BNPL,Website,Android,29.0,Male,Tier 1,Gig Worker,42191.0,17308.0,764.0,38,Verified,3200.0,,6,20.24,,Under Review,0,,,,,0,3,9,,,0.4102296698347989
APP401176,FC03436,2024-03-07,BNPL,Mobile App,iOS,25.0,Male,Tier 1,Self Employed,66269.0,7516.0,,25,Verified,14800.0,14800.0,1,25.06,14803.0,Approved,1,12.7,1.0,0.0,0.0,0,1,4,,,0.1134165295990583
APP400886,FC01994,2024-08-03,Credit Line,Partner Merchant,iOS,37.0,Male,Tier 1,Self Employed,103263.0,9085.0,481.0,34,Verified,62600.0,,48,30.83,,Rejected,0,,,,,0,0,6,4.0,High existing obligations,0.0879792374809951
APP400309,FC02576,2024-09-06,BNPL,Mobile App,Android,35.0,Female,Tier 3,Self Employed,48474.0,2200.0,720.0,52,Verified,6300.0,4900.0,6,21.87,870.0,Approved,1,1.2,6.0,0.0,0.0,0,0,8,7.0,,0.0453851549284152
APP403868,FC02773,2024-07-02,BNPL,Partner Merchant,Android,27.0,Female,Tier 2,Salaried,,2724.0,757.0,8,Verified,7700.0,3600.0,1,20.71,3662.0,Approved,0,,,,,0,1,10,8.0,,
APP401202,FC00857,2024-07-27,Two Wheeler Loan,Mobile App,Android,37.0,Male,Tier 1,Salaried,73327.0,8822.0,723.0,41,Verified,79500.0,,12,20.84,,Rejected,0,,,,,0,1,4,8.0,KYC mismatch,0.1203103904428109
APP400066,FC01700,18/12/23,Small Business Loan,Mobile App,Android,25.0,Male,Tier 1,Self Employed,51283.0,23467.0,630.0,102,Verified,246200.0,,24,22.94,,Rejected,0,,,,,0,0,9,6.0,Low credit score,0.4575980344363629
APP403164,FC00841,2024-08-24,BNPL,Partner Merchant,Android,37.0,Female,Tier 1,Salaried,13183.0,1107.0,645.0,70,Verified,7900.0,5200.0,1,24.57,5306.0,Approved,1,9.8,0.0,0.0,0.0,0,0,6,6.0,,0.0839717818402488
APP406736,FC01412,2024-07-14,Credit Line,Mobile App,iOS,35.0,Male,Tier 2,Self Employed,62322.0,265.0,600.0,23,Verified,9600.0,7000.0,24,25.11,374.0,Approved,1,11.4,10.0,0.0,0.0,0,1,5,3.0,,0.0042521100093065
APP402332,FC02338,16-03-2024,Credit Line,Mobile App,iOS,53.0,Male,Tier 3,Salaried,68688.0,1474.0,727.0,40,Verified,56600.0,,6,19.46,,Rejected,0,,,,,0,0,9,6.0,Income below threshold,0.0214593524341952
APP401981,FC03388,2024-01-03,Two Wheeler Loan,Mobile App,Not Captured,23.0,Male,Tier 1,Salaried,47822.0,13547.0,651.0,46,Verified,104100.0,,36,25.79,,Rejected,0,,,,,0,1,8,10.0,Income below threshold,0.2832796620802141
APP406730,FC04861,2024-08-04,Credit Line,Partner Merchant,iOS,23.0,Female,Tier 1,Salaried,,10723.0,680.0,11,Verified,261600.0,227500.0,48,21.92,7158.0,Approved,0,,,,,0,1,6,10.0,,
APP400486,FC05649,2024-05-17,Personal Loan,DSA Agent,Android,23.0,Male,Tier 2,Salaried,27565.0,2269.0,857.0,31,Verified,317700.0,206200.0,18,17.14,13072.0,Approved,1,4.7,6.0,0.0,0.0,0,1,7,,,0.082314529294395
APP403281,FC05468,2024-03-01,Personal Loan,Partner Merchant,Android,40.0,Male,Tier 2,Salaried,82366.0,4928.0,737.0,38,Verified,229600.0,147400.0,12,20.86,13715.0,Approved,1,5.6,4.0,112.0,1.0,0,1,6,6.0,,0.0598305125901464
APP400564,FC01728,2023-12-13,Credit Line,Mobile App,Not Captured,32.0,Male,Tier 2,Gig Worker,14047.0,6767.0,726.0,61,Verified,103100.0,,18,22.83,,Under Review,0,,,,,0,1,3,8.0,,0.4817398732825514
APP401675,FC04476,2024-01-12,Personal Loan,Website,Android,41.0,Male,Tier 2,Salaried,100004.0,7709.0,782.0,46,Pending,132000.0,127800.0,48,18.21,3768.0,Approved,1,9.2,29.0,0.0,0.0,0,1,6,9.0,,0.077086916523339
APP405952,FC02373,13-03-2024,Two Wheeler Loan,Website,Android,39.0,Male,Tier 2,Self Employed,84497.0,675.0,608.0,26,Verified,88300.0,,36,27.41,,Under Review,0,,,,,0,1,7,8.0,,0.0079884492940577
APP406575,FC01367,28/06/24,BNPL,Partner Merchant,iOS,41.0,Male,Tier 1,Gig Worker,37368.0,6162.0,655.0,28,Verified,7800.0,,1,24.78,,Under Review,0,,,,,0,1,7,,,0.1649004495825305
APP404056,FC00344,2023-12-05,Credit Line,Mobile App,Android,38.0,Male,Tier 1,Salaried,,3400.0,803.0,32,Verified,261200.0,253200.0,48,18.93,7561.0,Approved,1,14.8,11.0,40.0,0.0,0,0,5,4.0,,
APP406505,FC02257,2024-11-13,Two Wheeler Loan,Website,Android,41.0,Male,Tier 2,Self Employed,42407.0,2278.0,698.0,30,Verified,99900.0,,6,23.95,,Under Review,0,,,,,0,0,4,8.0,,0.0537175466314523
APP405818,FC00295,2024-06-05,Personal Loan,Mobile App,Android,38.0,Male,Tier 1,Gig Worker,27239.0,4873.0,665.0,29,Verified,166200.0,,48,24.7,,Rejected,0,,,,,0,0,7,6.0,KYC mismatch,0.1788979037409596
APP402287,FC03851,2024-07-23,Credit Line,Mobile App,Android,24.0,Female,Tier 1,Salaried,84969.0,7731.0,693.0,70,Verified,153200.0,116100.0,36,25.65,4656.0,Approved,1,1.0,9.0,115.0,1.0,0,0,7,,,0.0909861243512339
APP402349,FC04315,2024-02-19,Small Business Loan,Website,Android,28.0,Male,Tier 1,Salaried,68435.0,9219.0,758.0,42,Verified,321300.0,321300.0,36,19.73,11897.0,Approved,1,3.4,12.0,0.0,0.0,0,0,6,9.0,,0.1347117702929787
APP401706,FC01658,2023-11-24,Credit Line,Website,Not Captured,18.0,Male,Tier 1,Student,10459.0,5251.0,735.0,21,Verified,110200.0,,6,25.0,,Rejected,0,,,,,0,2,6,6.0,KYC mismatch,0.5020556458552443
APP402568,FC04540,29-08-2024,Small Business Loan,Partner Merchant,Android,43.0,Male,Tier 2,Self Employed,46689.0,5859.0,738.0,26,Pending,91800.0,91800.0,18,22.82,5092.0,Approved,1,4.7,1.0,0.0,0.0,0,0,9,,,0.1254899440981816
APP402423,FC02705,2024-02-10,BNPL,Partner Merchant,Android,28.0,Male,Tier 2,Gig Worker,26344.0,6197.0,741.0,50,Verified,7300.0,,3,22.06,,Rejected,0,,,,,0,1,8,10.0,Thin credit file,0.2352338293349529
APP401120,FC05191,2024-10-25,BNPL,Mobile App,iOS,24.0,Female,Tier 3,Self Employed,5000.0,1791.0,576.0,48,Failed,7800.0,,6,24.71,,Rejected,0,,,,,0,0,5,6.0,KYC mismatch,0.3582
APP405209,FC00241,2024-03-16,BNPL,Mobile App,Android,22.0,Male,Tier 1,Salaried,77882.0,3900.0,664.0,16,Verified,4200.0,,1,22.48,,Rejected,0,,,,,0,2,2,,KYC mismatch,0.0500757556303125
APP400787,FC04463,2023-09-23,Small Business Loan,Mobile App,Android,25.0,Male,Tier 2,Salaried,56009.0,5470.0,673.0,29,Verified,786200.0,,12,22.82,,Under Review,0,,,,,0,0,8,,,0.097662875609277
APP400227,FC03201,2024-11-17,BNPL,Website,Android,18.0,Female,Tier 3,Salaried,5000.0,1436.0,717.0,32,Verified,7000.0,6900.0,1,20.12,7016.0,Approved,1,15.8,0.0,0.0,0.0,0,0,9,6.0,,0.2872
APP400843,FC00885,2024-02-01,Personal Loan,Mobile App,Android,35.0,Male,Tier 2,Self Employed,84874.0,2346.0,664.0,53,Verified,201400.0,180800.0,24,22.44,9419.0,Approved,1,12.3,12.0,0.0,0.0,0,0,6,,,0.0276409736786295
APP404865,FC00400,2024-05-05,Small Business Loan,Mobile App,Android,43.0,Male,Tier 3,Salaried,5000.0,843.0,730.0,83,Verified,702800.0,,18,19.39,,Under Review,0,,,,,0,1,2,6.0,,0.1686
APP404972,FC04162,2023-12-06,BNPL,Referral,Android,41.0,Male,Tier 1,Salaried,59585.0,8540.0,688.0,34,Verified,7200.0,,6,22.61,,Under Review,0,,,,,0,3,5,5.0,,0.1433246622472098
APP404458,FC05029,03/05/24,Credit Line,Website,iOS,31.0,Male,Tier 3,Salaried,82724.0,14555.0,731.0,44,Verified,172600.0,128400.0,24,21.02,6599.0,Approved,0,,,,,0,0,6,5.0,,0.1759465209612688
APP405808,FC02128,2023-10-02,Personal Loan,Partner Merchant,Android,27.0,Male,Tier 2,Salaried,,11924.0,693.0,123,Verified,131400.0,,24,22.75,,Rejected,0,,,,,0,1,6,,KYC mismatch,
APP406436,FC02062,2024-06-26,Small Business Loan,Website,Android,34.0,Male,Tier 2,Gig Worker,13374.0,1204.0,668.0,29,Verified,474700.0,348900.0,6,22.48,62022.0,Approved,0,,,,,0,0,11,4.0,,0.0900254224614924
APP405216,FC03215,2024-07-14,BNPL,Mobile App,Android,39.0,Male,Tier 2,Self Employed,80407.0,5774.0,707.0,65,Verified,9500.0,6700.0,3,24.5,2325.0,Approved,1,3.3,2.0,0.0,0.0,0,1,3,,,0.0718096683124603
APP402144,FC04792,2023-12-11,Two Wheeler Loan,Mobile App,iOS,35.0,Female,Tier 1,Salaried,76930.0,2182.0,737.0,36,Pending,102700.0,84300.0,6,20.57,14905.0,Approved,1,6.8,2.0,0.0,0.0,0,1,6,10.0,,0.0283634472897439
APP402548,FC05499,2024-09-17,BNPL,Mobile App,iOS,37.0,Female,Tier 2,Salaried,45927.0,1123.0,776.0,3,Verified,6100.0,4500.0,6,20.5,795.0,Approved,1,10.7,4.0,0.0,0.0,1,0,6,,,0.0244518474971149
APP401169,FC05265,2024-03-12,BNPL,Mobile App,Android,30.0,Female,Tier 1,Student,9806.0,3791.0,821.0,51,Verified,11000.0,5500.0,1,17.8,5582.0,Approved,1,5.4,1.0,0.0,0.0,0,0,12,5.0,,0.3866000407913522
APP406006,FC01216,2024-02-05,Small Business Loan,Partner Merchant,Not Captured,27.0,Female,Tier 1,Salaried,77039.0,483.0,819.0,73,Verified,607900.0,,12,19.31,,Rejected,0,,,,,0,1,8,,Income below threshold,0.0062695517854593
APP402286,FC05012,2024-09-12,Small Business Loan,Mobile App,Android,18.0,Female,Tier 1,Self Employed,5000.0,3239.0,684.0,65,Verified,406000.0,,36,21.4,,Rejected,0,,,,,0,0,5,7.0,Thin credit file,0.6478
APP406329,FC04156,2023-09-05,BNPL,Mobile App,Android,34.0,Female,Tier 1,Salaried,45368.0,1023.0,774.0,101,Verified,5800.0,5800.0,3,20.53,2000.0,Approved,1,9.8,0.0,0.0,0.0,0,2,3,4.0,,0.0225489331687533
APP401974,FC03555,2024-09-17,Personal Loan,Website,iOS,27.0,Male,Tier 1,Student,10882.0,5780.0,672.0,39,Failed,51100.0,,12,23.74,,Rejected,0,,,,,0,0,7,8.0,High existing obligations,0.5311523616982172
APP406852,FC04417,2024-02-24,Small Business Loan,Mobile App,Android,43.0,Male,Tier 2,Self Employed,28948.0,9400.0,774.0,52,Verified,677500.0,,36,22.47,,Under Review,0,,,,,0,0,5,5.0,,0.3247201879231726
APP401384,FC03620,2023-10-18,Two Wheeler Loan,Mobile App,Android,25.0,Female,Tier 1,Salaried,54284.0,336.0,757.0,19,Verified,86700.0,,6,23.42,,Under Review,0,,,,,0,0,5,5.0,,0.0061896691474467
APP404051,FC03593,2023-11-27,BNPL,Mobile App,Android,39.0,Male,Tier 2,Salaried,35107.0,6503.0,732.0,87,Verified,8500.0,,1,21.84,,Rejected,0,,,,,0,0,7,8.0,Low credit score,0.1852337140741162
APP405707,FC04957,2024-06-15,Personal Loan,Mobile App,Android,44.0,Female,Tier 2,Self Employed,91438.0,5247.0,631.0,99,Failed,309700.0,,18,20.54,,Rejected,0,,,,,0,1,8,,Low credit score,0.0573831448631859
APP400916,FC00529,2024-08-27,Small Business Loan,Mobile App,Android,40.0,Female,Tier 3,Salaried,55059.0,8266.0,664.0,22,Verified,404700.0,,24,22.97,,Under Review,0,,,,,0,0,6,8.0,,0.1501298606948909
APP405139,FC04450,2024-02-12,Personal Loan,Website,Android,21.0,Female,Tier 1,Gig Worker,,440.0,825.0,54,Failed,160700.0,160700.0,36,19.33,5917.0,Approved,1,15.3,30.0,0.0,0.0,0,1,6,7.0,,
APP404751,FC03696,2024-08-22,BNPL,Mobile App,Android,29.0,Male,Tier 2,Student,5000.0,12940.0,781.0,29,Verified,8200.0,,1,21.57,,Rejected,0,,,,,0,0,6,8.0,Income below threshold,2.588
APP402776,FC03727,22/10/23,Credit Line,Mobile App,Android,28.0,Male,Tier 1,Student,5180.0,6823.0,730.0,96,Verified,63000.0,,24,19.69,,Rejected,0,,,,,0,0,11,6.0,KYC mismatch,1.3171814671814672
APP405635,FC00486,2024-04-19,Two Wheeler Loan,Mobile App,Android,41.0,Male,Tier 2,Student,,9535.0,719.0,21,Verified,104000.0,,48,23.86,,Rejected,0,,,,,0,2,3,7.0,Low credit score,
APP402508,FC02427,2024-08-01,BNPL,Partner Merchant,Android,39.0,Male,Tier 1,Salaried,40834.0,2969.0,744.0,40,Verified,9900.0,8200.0,3,22.34,2836.0,Approved,1,4.6,0.0,0.0,0.0,0,0,8,7.0,,0.0727090169956408
APP404977,FC02829,2023-11-21,BNPL,Website,Android,30.0,Male,Tier 2,Gig Worker,30615.0,16132.0,628.0,56,Verified,9900.0,,3,22.76,,Rejected,0,,,,,0,0,4,5.0,Low credit score,0.5269312428548097
APP400540,FC00139,2023-09-04,BNPL,Mobile App,Android,23.0,Male,Tier 2,Salaried,42860.0,2442.0,621.0,36,Verified,4500.0,,6,22.25,,Rejected,0,,,,,0,2,4,9.0,KYC mismatch,0.0569762015865608
APP403122,FC05150,2024-07-02,BNPL,Partner Merchant,Android,33.0,Female,Tier 2,Salaried,38509.0,1836.0,722.0,63,Verified,11100.0,,3,21.62,,Under Review,0,,,,,0,1,6,8.0,,0.0476771663766911
APP406235,FC03270,2024-07-03,Small Business Loan,Referral,Android,42.0,Female,Tier 3,Gig Worker,25651.0,11771.0,710.0,128,Verified,478900.0,452200.0,36,24.08,17760.0,Approved,1,14.1,1.0,0.0,0.0,0,1,5,7.0,,0.4588904915987681
APP406300,FC04961,2023-12-25,Personal Loan,Partner Merchant,iOS,51.0,Female,Tier 2,Salaried,17252.0,883.0,,8,Verified,226400.0,221900.0,36,19.27,8164.0,Approved,0,,,,,0,0,5,5.0,,0.0511824715974959
APP402046,FC03063,2024-04-09,Personal Loan,DSA Agent,Android,43.0,Male,Tier 3,Salaried,82748.0,2809.0,693.0,83,Verified,133200.0,,24,23.47,,Rejected,0,,,,,0,0,6,,Thin credit file,0.0339464397931067
APP402992,FC04880,2024-06-26,Small Business Loan,DSA Agent,Android,34.0,Male,Tier 1,Salaried,118090.0,17549.0,,89,Pending,479200.0,459600.0,18,17.98,29321.0,Approved,0,,,,,0,0,2,5.0,,0.1486069946650859
APP405374,FC02485,2024-06-06,Small Business Loan,Mobile App,Android,25.0,Female,Tier 1,Student,13937.0,1871.0,696.0,35,Verified,502600.0,,18,23.73,,Under Review,0,,,,,0,0,7,,,0.1342469685011121
APP402045,FC04527,2024-08-15,Credit Line,DSA Agent,Android,31.0,Male,Tier 2,Gig Worker,21608.0,9930.0,824.0,22,Verified,117000.0,101200.0,18,20.15,6561.0,Approved,1,16.7,0.0,0.0,0.0,0,1,8,,,0.4595520177711958
APP406425,FC01783,2024-09-24,Personal Loan,Website,Android,24.0,Female,Tier 1,Gig Worker,32371.0,12566.0,676.0,29,Verified,109600.0,,48,21.96,,Rejected,0,,,,,0,1,4,8.0,Income below threshold,0.3881869574619258
APP405666,FC03968,2024-03-01,Credit Line,Mobile App,iOS,31.0,Female,Tier 2,Salaried,49850.0,1136.0,852.0,69,Verified,236800.0,167300.0,24,18.26,8373.0,Approved,0,,,,,0,0,9,6.0,,0.0227883650952858
APP404827,FC00096,2024-01-09,BNPL,Partner Merchant,Android,36.0,Male,Tier 3,Salaried,48353.0,3203.0,595.0,24,Verified,10400.0,,6,26.45,,Under Review,0,,,,,0,1,10,6.0,,0.0662420118710317
APP403220,FC01842,2023-11-04,Personal Loan,Mobile App,Android,25.0,Male,Tier 1,Self Employed,9933.0,7500.0,677.0,48,Verified,404400.0,,36,22.57,,Rejected,0,,,,,0,0,4,8.0,High existing obligations,0.7550588945937783
APP401769,FC00959,2024-02-16,Small Business Loan,Partner Merchant,Android,30.0,Female,Tier 1,Salaried,84865.0,6629.0,657.0,37,Verified,610600.0,493200.0,48,25.67,16538.0,Approved,0,,,,,0,0,7,7.0,,0.0781122959995286
APP404533,FC00667,06/09/24,BNPL,DSA Agent,Android,26.0,Female,Tier 1,Gig Worker,31122.0,1245.0,633.0,5,Verified,3100.0,,1,22.73,,Rejected,0,,,,,0,0,4,8.0,Low credit score,0.0400038557933294
APP406668,FC00409,09-09-2024,BNPL,DSA Agent,Android,19.0,Male,Tier 3,Salaried,62669.0,4152.0,680.0,29,Verified,8500.0,6800.0,6,22.8,1210.0,Approved,1,7.8,0.0,0.0,0.0,0,0,5,3.0,,0.0662528522874148
APP404867,FC02910,2024-01-04,Small Business Loan,Mobile App,Android,36.0,Female,Tier 2,Self Employed,,10712.0,825.0,39,Verified,281200.0,219800.0,12,18.97,20253.0,Approved,1,9.6,5.0,0.0,0.0,0,0,8,,,
APP404752,FC00301,16-04-2024,Personal Loan,Mobile App,iOS,43.0,Male,Tier 3,Salaried,37497.0,2206.0,666.0,69,Verified,171000.0,,18,24.35,,Rejected,0,,,,,0,2,8,8.0,KYC mismatch,0.0588313731765207
APP402142,FC05216,2023-09-18,Credit Line,Referral,Not Captured,37.0,Male,Tier 1,Self Employed,57247.0,8677.0,683.0,34,Verified,118800.0,,24,21.67,,Under Review,0,,,,,0,1,6,5.0,,0.151571261376142
APP403836,FC05011,2024-01-23,BNPL,Website,Android,37.0,Female,Tier 1,Salaried,54840.0,1431.0,748.0,40,Verified,7500.0,6500.0,3,19.53,2238.0,Approved,1,15.0,0.0,0.0,0.0,0,0,6,,,0.0260940919037199
APP406566,FC02843,2024-08-31,Personal Loan,Partner Merchant,iOS,37.0,Female,Tier 1,Salaried,69566.0,4321.0,891.0,60,Verified,170700.0,134700.0,6,15.73,23491.0,Approved,1,17.5,3.0,0.0,0.0,0,0,5,8.0,,0.0621136762211425
APP400131,FC02369,2024-05-17,Personal Loan,Mobile App,Android,29.0,Male,Tier 1,Salaried,101553.0,447.0,796.0,13,Verified,171100.0,151300.0,48,20.97,4683.0,Approved,1,9.6,37.0,0.0,0.0,0,0,8,,,0.0044016424920977
APP402171,FC05460,2023-12-13,Two Wheeler Loan,Referral,Android,27.0,Male,Tier 1,Self Employed,29680.0,3837.0,826.0,49,Pending,88000.0,70000.0,24,17.65,3483.0,Approved,1,22.7,22.0,0.0,0.0,0,1,4,9.0,,0.1292789757412399
APP402229,FC04297,2024-01-14,Personal Loan,Website,iOS,28.0,Male,Tier 2,Self Employed,127830.0,1635.0,793.0,27,Verified,259400.0,224100.0,12,18.6,20610.0,Approved,1,19.5,9.0,0.0,0.0,0,1,5,10.0,,0.0127904247829148
APP406708,FC02675,2023-10-18,Two Wheeler Loan,Mobile App,Android,36.0,Female,Tier 3,Salaried,38519.0,414.0,713.0,31,Verified,65700.0,65700.0,6,21.64,11651.0,Approved,0,,,,,0,0,10,,,0.0107479425737947
APP402370,FC01705,2023-10-01,BNPL,Mobile App,Android,37.0,Male,Tier 1,Gig Worker,30482.0,21596.0,664.0,45,Verified,9400.0,,1,24.64,,Rejected,0,,,,,0,0,5,4.0,Low credit score,0.7084836952955843
APP403093,FC02914,2024-02-05,Credit Line,Partner Merchant,iOS,27.0,Male,Tier 1,Self Employed,35800.0,9485.0,787.0,17,Verified,164100.0,135300.0,18,18.27,8650.0,Approved,1,4.6,2.0,0.0,0.0,0,1,8,6.0,,0.2649441340782122
APP400762,FC00223,2024-03-12,Small Business Loan,Mobile App,Android,29.0,Male,Tier 3,Salaried,54843.0,434.0,804.0,51,Verified,435400.0,413000.0,48,21.26,12847.0,Approved,1,3.0,30.0,0.0,0.0,0,1,7,,,0.0079134985321736
APP403961,FC00045,2024-06-25,Personal Loan,Partner Merchant,Android,32.0,Male,Tier 3,Salaried,70442.0,7400.0,667.0,51,Verified,223000.0,,24,18.13,,Under Review,0,,,,,0,0,5,,,0.1050509639135742
APP400034,FC03892,2023-09-24,BNPL,Mobile App,Android,23.0,Male,Tier 2,Salaried,7326.0,2361.0,738.0,15,Verified,8600.0,,3,19.31,,Rejected,0,,,,,0,0,6,,High existing obligations,0.3222768222768222
APP402805,FC03185,2024-01-29,BNPL,Mobile App,Android,40.0,Male,Tier 1,Salaried,89555.0,841.0,778.0,89,Verified,9800.0,7300.0,3,18.17,2507.0,Approved,1,14.6,1.0,0.0,0.0,0,0,6,7.0,,0.0093908771146222
APP403333,FC00071,2024-01-19,Two Wheeler Loan,Mobile App,Android,23.0,Male,Tier 2,Self Employed,5000.0,3735.0,727.0,63,Verified,88100.0,,24,23.16,,Rejected,0,,,,,0,1,9,7.0,Income below threshold,0.747
APP403954,FC00535,09/11/24,Credit Line,Mobile App,Android,29.0,Male,Tier 2,Self Employed,137471.0,920.0,769.0,10,Verified,165100.0,141900.0,6,19.43,25008.0,Approved,1,19.1,1.0,0.0,0.0,0,1,5,8.0,,0.0066923205621549
APP404016,FC00032,2023-10-12,Personal Loan,Mobile App,iOS,18.0,Female,Tier 1,Self Employed,48310.0,604.0,680.0,69,Verified,143400.0,135400.0,18,23.67,9010.0,Approved,1,3.1,9.0,0.0,0.0,0,0,9,7.0,,0.0125025874560132
